event_dt,campaign_id,channel,contact_id,persona,subject,opened,clicked,unsubscribed
2025-08-02,CMP-01,email,736,Busy Buyer,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,901,Skeptical Researcher,Smarter exclusive savings starts here,0,0,0
2025-08-02,CMP-01,email,1114,Loyal Advocate,Smarter exclusive savings starts here,0,0,0
2025-08-02,CMP-01,email,947,Busy Buyer,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,121,Value Seeker,Smarter insider access starts here,0,0,0
2025-08-02,CMP-01,email,413,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-08-02,CMP-01,email,438,Value Seeker,Because you’re into faster onboarding,0,0,0
2025-08-02,CMP-01,email,565,Value Seeker,Unlock your insider access today,0,0,0
2025-08-02,CMP-01,email,1048,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-02,CMP-01,email,233,Value Seeker,Because you’re into time-saving workflows,0,0,0
2025-08-02,CMP-01,email,587,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-02,CMP-01,email,303,Value Seeker,Smarter smarter decisions starts here,1,0,0
2025-08-02,CMP-01,email,951,Busy Buyer,Because you’re into exclusive savings,0,0,0
2025-08-02,CMP-01,email,885,Loyal Advocate,Unlock your exclusive savings today,0,0,0
2025-08-02,CMP-01,email,585,Busy Buyer,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,881,Busy Buyer,Unlock your faster onboarding today,0,0,0
2025-08-02,CMP-01,email,1167,Value Seeker,Smarter insider access starts here,0,0,0
2025-08-02,CMP-01,email,853,Loyal Advocate,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,858,Loyal Advocate,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,160,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-02,CMP-01,email,953,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,888,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-08-02,CMP-01,email,77,Value Seeker,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,359,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1101,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-02,CMP-01,email,240,Value Seeker,Unlock your faster onboarding today,0,0,0
2025-08-02,CMP-01,email,910,Value Seeker,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,317,Skeptical Researcher,Smarter smarter decisions starts here,0,0,0
2025-08-02,CMP-01,email,823,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,192,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,61,Loyal Advocate,Unlock your time-saving workflows today,0,0,0
2025-08-02,CMP-01,email,662,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-02,CMP-01,email,644,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-08-02,CMP-01,email,676,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,776,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1043,Value Seeker,Unlock your time-saving workflows today,1,0,0
2025-08-02,CMP-01,email,941,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-02,CMP-01,email,782,Loyal Advocate,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,431,Value Seeker,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,1054,Loyal Advocate,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,131,Loyal Advocate,Because you’re into insider access,0,0,0
2025-08-02,CMP-01,email,781,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-02,CMP-01,email,603,Value Seeker,Because you’re into faster onboarding,0,0,0
2025-08-02,CMP-01,email,190,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,925,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-02,CMP-01,email,796,Value Seeker,Because you’re into faster onboarding,0,0,0
2025-08-02,CMP-01,email,362,Loyal Advocate,Because you’re into faster onboarding,0,0,0
2025-08-02,CMP-01,email,157,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,651,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-02,CMP-01,email,134,Loyal Advocate,Smarter smarter decisions starts here,1,0,0
2025-08-02,CMP-01,email,143,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-02,CMP-01,email,896,Busy Buyer,Smarter exclusive savings starts here,1,0,0
2025-08-02,CMP-01,email,1062,Loyal Advocate,Because you’re into time-saving workflows,0,0,0
2025-08-02,CMP-01,email,1050,Value Seeker,Smarter smarter decisions starts here,1,0,0
2025-08-02,CMP-01,email,195,Value Seeker,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,621,Loyal Advocate,Unlock your smarter decisions today,1,1,0
2025-08-02,CMP-01,email,499,Busy Buyer,Smarter insider access starts here,0,0,0
2025-08-02,CMP-01,email,172,Loyal Advocate,Because you’re into exclusive savings,0,0,0
2025-08-02,CMP-01,email,465,Loyal Advocate,Because you’re into time-saving workflows,0,0,0
2025-08-02,CMP-01,email,558,Value Seeker,Smarter exclusive savings starts here,1,0,0
2025-08-02,CMP-01,email,381,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-08-02,CMP-01,email,759,Loyal Advocate,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,98,Skeptical Researcher,Because you’re into exclusive savings,0,0,0
2025-08-02,CMP-01,email,501,Skeptical Researcher,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,8,Loyal Advocate,Smarter insider access starts here,0,0,0
2025-08-02,CMP-01,email,693,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,33,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,506,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,983,Skeptical Researcher,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,937,Value Seeker,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,408,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-08-02,CMP-01,email,934,Value Seeker,Because you’re into faster onboarding,0,0,0
2025-08-02,CMP-01,email,20,Skeptical Researcher,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,502,Value Seeker,Smarter faster onboarding starts here,0,0,0
2025-08-02,CMP-01,email,962,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-08-02,CMP-01,email,475,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-02,CMP-01,email,481,Value Seeker,Unlock your faster onboarding today,0,0,0
2025-08-02,CMP-01,email,437,Busy Buyer,Because you’re into insider access,0,0,0
2025-08-02,CMP-01,email,34,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,136,Busy Buyer,Unlock your faster onboarding today,0,0,0
2025-08-02,CMP-01,email,714,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,0,0
2025-08-02,CMP-01,email,448,Value Seeker,Unlock your insider access today,0,0,0
2025-08-02,CMP-01,email,808,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1109,Value Seeker,Because you’re into smarter decisions,0,0,0
2025-08-02,CMP-01,email,1040,Busy Buyer,Because you’re into insider access,1,1,0
2025-08-02,CMP-01,email,803,Busy Buyer,Unlock your insider access today,1,0,0
2025-08-02,CMP-01,email,643,Skeptical Researcher,Because you’re into insider access,1,0,0
2025-08-02,CMP-01,email,735,Busy Buyer,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,270,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,701,Value Seeker,Unlock your smarter decisions today,0,0,0
2025-08-02,CMP-01,email,175,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,487,Skeptical Researcher,Because you’re into insider access,0,0,0
2025-08-02,CMP-01,email,819,Skeptical Researcher,Unlock your time-saving workflows today,0,0,0
2025-08-02,CMP-01,email,685,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-02,CMP-01,email,319,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1028,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1027,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,984,Value Seeker,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,1190,Skeptical Researcher,Smarter exclusive savings starts here,0,0,0
2025-08-02,CMP-01,email,757,Busy Buyer,"Busy Buyer, your weekly insider brief",1,0,0
2025-08-02,CMP-01,email,880,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1047,Busy Buyer,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,766,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-08-02,CMP-01,email,550,Value Seeker,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,360,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-02,CMP-01,email,130,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,625,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-08-02,CMP-01,email,877,Value Seeker,Smarter faster onboarding starts here,0,0,0
2025-08-02,CMP-01,email,274,Skeptical Researcher,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,1119,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-02,CMP-01,email,316,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-08-02,CMP-01,email,228,Value Seeker,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,245,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-08-02,CMP-01,email,1098,Loyal Advocate,Unlock your faster onboarding today,0,0,0
2025-08-02,CMP-01,email,213,Value Seeker,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,721,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-08-02,CMP-01,email,15,Busy Buyer,Unlock your exclusive savings today,0,0,0
2025-08-02,CMP-01,email,634,Loyal Advocate,Smarter exclusive savings starts here,0,0,0
2025-08-02,CMP-01,email,462,Value Seeker,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,222,Busy Buyer,A quick tip for Busy Buyer,1,0,0
2025-08-02,CMP-01,email,330,Skeptical Researcher,Smarter smarter decisions starts here,0,0,0
2025-08-02,CMP-01,email,205,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-08-02,CMP-01,email,467,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1171,Busy Buyer,Smarter faster onboarding starts here,1,0,0
2025-08-02,CMP-01,email,798,Busy Buyer,Unlock your insider access today,0,0,0
2025-08-02,CMP-01,email,18,Busy Buyer,Because you’re into exclusive savings,0,0,0
2025-08-02,CMP-01,email,313,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-02,CMP-01,email,488,Busy Buyer,Because you’re into exclusive savings,0,0,0
2025-08-02,CMP-01,email,956,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,642,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,1,0
2025-08-02,CMP-01,email,805,Busy Buyer,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,104,Loyal Advocate,Smarter insider access starts here,0,0,0
2025-08-02,CMP-01,email,602,Loyal Advocate,Unlock your smarter decisions today,0,0,0
2025-08-02,CMP-01,email,598,Value Seeker,Smarter faster onboarding starts here,0,0,0
2025-08-02,CMP-01,email,290,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,876,Skeptical Researcher,Smarter time-saving workflows starts here,1,0,0
2025-08-02,CMP-01,email,1130,Value Seeker,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,928,Loyal Advocate,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,1102,Loyal Advocate,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,747,Value Seeker,Because you’re into exclusive savings,0,0,0
2025-08-02,CMP-01,email,1152,Busy Buyer,Because you’re into faster onboarding,0,0,0
2025-08-02,CMP-01,email,457,Value Seeker,Smarter time-saving workflows starts here,0,0,0
2025-08-02,CMP-01,email,1059,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,926,Busy Buyer,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,897,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1074,Busy Buyer,Because you’re into insider access,0,0,0
2025-08-02,CMP-01,email,185,Busy Buyer,Unlock your smarter decisions today,0,0,0
2025-08-02,CMP-01,email,847,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-08-02,CMP-01,email,50,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,583,Value Seeker,Smarter time-saving workflows starts here,1,0,0
2025-08-02,CMP-01,email,657,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-02,CMP-01,email,454,Loyal Advocate,Because you’re into exclusive savings,1,0,0
2025-08-02,CMP-01,email,89,Skeptical Researcher,Smarter exclusive savings starts here,0,0,0
2025-08-02,CMP-01,email,202,Value Seeker,Because you’re into faster onboarding,0,0,0
2025-08-02,CMP-01,email,886,Busy Buyer,Smarter faster onboarding starts here,0,0,0
2025-08-02,CMP-01,email,9,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-02,CMP-01,email,60,Value Seeker,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,591,Busy Buyer,Smarter exclusive savings starts here,1,0,0
2025-08-02,CMP-01,email,1139,Busy Buyer,Unlock your smarter decisions today,0,0,0
2025-08-02,CMP-01,email,334,Value Seeker,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,648,Skeptical Researcher,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,337,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-02,CMP-01,email,75,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-08-02,CMP-01,email,659,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,115,Busy Buyer,Smarter faster onboarding starts here,0,0,0
2025-08-02,CMP-01,email,542,Loyal Advocate,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,829,Value Seeker,Unlock your faster onboarding today,1,0,0
2025-08-02,CMP-01,email,267,Value Seeker,A quick tip for Value Seeker,1,0,0
2025-08-02,CMP-01,email,562,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-02,CMP-01,email,361,Value Seeker,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,889,Loyal Advocate,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,243,Value Seeker,Smarter smarter decisions starts here,0,0,0
2025-08-02,CMP-01,email,942,Loyal Advocate,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,295,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-02,CMP-01,email,308,Loyal Advocate,Unlock your faster onboarding today,0,0,0
2025-08-02,CMP-01,email,492,Loyal Advocate,Because you’re into exclusive savings,0,0,0
2025-08-02,CMP-01,email,417,Busy Buyer,Smarter exclusive savings starts here,0,0,0
2025-08-02,CMP-01,email,807,Loyal Advocate,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,36,Busy Buyer,Because you’re into smarter decisions,0,0,0
2025-08-02,CMP-01,email,54,Value Seeker,Unlock your insider access today,1,0,0
2025-08-02,CMP-01,email,840,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,0,0
2025-08-02,CMP-01,email,443,Skeptical Researcher,Unlock your exclusive savings today,0,0,0
2025-08-02,CMP-01,email,592,Value Seeker,Unlock your insider access today,1,0,0
2025-08-02,CMP-01,email,491,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-08-02,CMP-01,email,816,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-02,CMP-01,email,1014,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1174,Value Seeker,Because you’re into faster onboarding,0,0,0
2025-08-02,CMP-01,email,299,Value Seeker,Smarter exclusive savings starts here,1,0,0
2025-08-02,CMP-01,email,989,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,79,Busy Buyer,Unlock your insider access today,0,0,0
2025-08-02,CMP-01,email,176,Value Seeker,Unlock your exclusive savings today,0,0,0
2025-08-02,CMP-01,email,161,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-02,CMP-01,email,406,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-02,CMP-01,email,606,Value Seeker,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,996,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,356,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-08-02,CMP-01,email,35,Busy Buyer,Smarter smarter decisions starts here,1,0,0
2025-08-02,CMP-01,email,767,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-02,CMP-01,email,383,Skeptical Researcher,Because you’re into insider access,0,0,0
2025-08-02,CMP-01,email,6,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,67,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",1,0,0
2025-08-02,CMP-01,email,1091,Loyal Advocate,Smarter insider access starts here,0,0,1
2025-08-02,CMP-01,email,1083,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,0,0
2025-08-02,CMP-01,email,779,Busy Buyer,We picked these just for you,0,0,0
2025-08-02,CMP-01,email,1034,Value Seeker,Smarter exclusive savings starts here,0,0,0
2025-08-02,CMP-01,email,613,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-08-02,CMP-01,email,1122,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,799,Value Seeker,Unlock your time-saving workflows today,0,0,0
2025-08-02,CMP-01,email,737,Loyal Advocate,Unlock your faster onboarding today,0,0,0
2025-08-02,CMP-01,email,1076,Busy Buyer,Because you’re into time-saving workflows,1,0,0
2025-08-02,CMP-01,email,1140,Loyal Advocate,Because you’re into faster onboarding,0,0,0
2025-08-02,CMP-01,email,480,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-08-02,CMP-01,email,1184,Loyal Advocate,Smarter faster onboarding starts here,0,0,0
2025-08-02,CMP-01,email,129,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-02,CMP-01,email,183,Value Seeker,Unlock your faster onboarding today,0,0,0
2025-08-02,CMP-01,email,1196,Busy Buyer,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,2,Loyal Advocate,Unlock your faster onboarding today,0,0,0
2025-08-02,CMP-01,email,304,Skeptical Researcher,A quick tip for Skeptical Researcher,0,0,0
2025-08-02,CMP-01,email,340,Loyal Advocate,Unlock your smarter decisions today,0,0,0
2025-08-02,CMP-01,email,512,Busy Buyer,Smarter exclusive savings starts here,0,0,0
2025-08-02,CMP-01,email,1183,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-02,CMP-01,email,1194,Busy Buyer,We picked these just for you,1,0,0
2025-08-02,CMP-01,email,1023,Busy Buyer,Unlock your insider access today,0,0,0
